GPR25		"GPR25"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GLP1R		"GLP1R"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GPR20		"GPR20"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ADM		"ADM"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ADRB1		"ADRB1"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ADRB2		"ADRB2"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
PTH1R		"PTH1R"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ADRB3		"ADRB3"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GNGT2		"GNGT2"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GNGT1		"GNGT1"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
MC2R		"MC2R"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
HRH2		"HRH2"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
DRD1		"DRD1"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
DRD5		"DRD5"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
NPSR1		"NPSR1"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GPR39		"GPR39"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
LHCGR		"LHCGR"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
PTGIR		"PTGIR"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GLP2R		"GLP2R"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GPR32		"GPR32"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
SCTR		"SCTR"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
PTH2R		"PTH2R"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
TSHR		"TSHR"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ADCYAP1		"ADCYAP1"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
POMC		"POMC"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
PTHLH		"PTHLH"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
MC5R		"MC5R"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GHRH		"GHRH"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
CRH		"CRH"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
PTRH2		"PTRH2"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
RAMP1		"RAMP1"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
RAMP2		"RAMP2"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GPHA2		"GPHA2"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
PTGER2		"PTGER2"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GPR45		"GPR45"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
PTGER4		"PTGER4"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GNAI1		"GNAI1"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GNAI2		"GNAI2"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GNAI3		"GNAI3"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
NPS		"NPS"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
MC4R		"MC4R"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
INSL3		"INSL3"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
TSHB		"TSHB"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
PLA2G4A		"PLA2G4A"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
MAPK14		"MAPK14"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GNAQ		"GNAQ"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
SRC		"SRC"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GNA14		"GNA14"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GNA15		"GNA15"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GNA11		"GNA11"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
P2RY1		"P2RY1"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
P2RY12		"P2RY12"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
CDKN1B		"CDKN1B"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GSK3B		"GSK3B"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GSK3A		"GSK3A"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
BAD		"BAD"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
CDKN1A		"CDKN1A"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
CHUK		"CHUK"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
TSC2		"TSC2"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
CASP9		"CASP9"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
AKT1S1		"AKT1S1"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
AKT3		"AKT3"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
MKRN1		"MKRN1"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
AKT1		"AKT1"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
AKT2		"AKT2"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
MDM2		"MDM2"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
RPS6KB2		"RPS6KB2"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
FOXO6		"FOXO6"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
FOXO4		"FOXO4"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
FOXO3		"FOXO3"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
NR4A1		"NR4A1"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
FOXO1		"FOXO1"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
HIP1		"HIP1"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
NPM1		"NPM1"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
PPM1B		"PPM1B"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
BCL11A		"BCL11A"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
CLTC		"CLTC"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
BIRC6		"BIRC6"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
